,STOP_NAME,LATITUDE,LONGITUDE
454,Merri Railway Station (Northcote),-37.777847,144.992972
455,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
456,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
457,South Yarra Railway Station (South Yarra),-37.838449,144.992342
458,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
459,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
460,Northcote Railway Station (Northcote),-37.769865,144.995277
461,South Yarra Railway Station (South Yarra),-37.838449,144.992342
462,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
463,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
464,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
465,Ivanhoe Railway Station (Ivanhoe),-37.768897,145.045425
466,Windsor Railway Station (Windsor),-37.856053,144.992035
467,Darebin Railway Station (Ivanhoe),-37.774963,145.038476
468,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
469,Burnley Railway Station (Burnley),-37.82756,145.007555
470,Heidelberg Railway Station (Heidelberg),-37.757073,145.060686
471,Camberwell Railway Station (Camberwell),-37.826567,145.058697
472,South Yarra Railway Station (South Yarra),-37.838449,144.992342
473,Gardenvale Railway Station (Brighton),-37.896695,145.004168
474,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
475,South Yarra Railway Station (South Yarra),-37.838449,144.992342
476,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
477,Middle Footscray Railway Station (Footscray),-37.802505,144.891472
478,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
479,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
480,Parliament Railway Station (Melbourne City),-37.811054,144.972911
481,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
482,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
483,Auburn Railway Station (Hawthorn East),-37.822398,145.045844
484,Dennis Railway Station (Northcote),-37.779187,145.008242
485,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
486,Balaclava Railway Station (Balaclava),-37.869488,144.993512
487,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
488,South Yarra Railway Station (South Yarra),-37.838449,144.992342
489,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
490,South Yarra Railway Station (South Yarra),-37.838449,144.992342
491,North Richmond Railway Station (Richmond),-37.810398,144.9925
492,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
493,Balaclava Railway Station (Balaclava),-37.869488,144.993512
494,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
495,South Yarra Railway Station (South Yarra),-37.838449,144.992342
496,Balaclava Railway Station (Balaclava),-37.869488,144.993512
497,Windsor Railway Station (Windsor),-37.856053,144.992035
498,Parliament Railway Station (Melbourne City),-37.811054,144.972911
499,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
500,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
501,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
502,South Yarra Railway Station (South Yarra),-37.838449,144.992342
503,Windsor Railway Station (Windsor),-37.856053,144.992035
504,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
505,Brunswick Railway Station (Brunswick),-37.767721,144.959587
506,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
507,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
508,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
509,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
510,West Richmond Railway Station (Richmond),-37.814949,144.991423
511,Balaclava Railway Station (Balaclava),-37.869488,144.993512
512,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
513,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
514,Windsor Railway Station (Windsor),-37.856053,144.992035
515,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
516,Prahran Railway Station (Prahran),-37.849518,144.98986
517,North Richmond Railway Station (Richmond),-37.810398,144.9925
518,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
519,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
520,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
521,Prahran Railway Station (Prahran),-37.849518,144.98986
522,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
523,Balaclava Railway Station (Balaclava),-37.869488,144.993512
524,Glenferrie Railway Station (Hawthorn),-37.821467,145.036439
525,Thornbury Railway Station (Thornbury),-37.755052,144.998572
526,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
527,Windsor Railway Station (Windsor),-37.856053,144.992035
528,Jewell Railway Station (Brunswick),-37.774987,144.958717
529,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
530,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
531,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
532,Windsor Railway Station (Windsor),-37.856053,144.992035
533,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
534,Richmond Railway Station (Richmond),-37.824074,144.990164
535,Malvern Railway Station (Malvern),-37.866253,145.029294
536,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
537,South Yarra Railway Station (South Yarra),-37.838449,144.992342
538,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
539,Prahran Railway Station (Prahran),-37.849518,144.98986
540,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
541,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
542,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
543,Balaclava Railway Station (Balaclava),-37.869488,144.993512
544,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
545,Reservoir Railway Station (Reservoir),-37.716885,145.006996
546,Richmond Railway Station (Richmond),-37.824074,144.990164
547,Hawksburn Railway Station (South Yarra),-37.844591,145.002142
548,Moreland Railway Station (Coburg),-37.754485,144.961823
549,Balaclava Railway Station (Balaclava),-37.869488,144.993512
550,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
551,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
552,South Yarra Railway Station (South Yarra),-37.838449,144.992342
553,Flagstaff Railway Station (Melbourne City),-37.811981,144.955654
554,Balaclava Railway Station (Balaclava),-37.869488,144.993512
555,Balaclava Railway Station (Balaclava),-37.869488,144.993512
556,South Yarra Railway Station (South Yarra),-37.838449,144.992342
557,Prahran Railway Station (Prahran),-37.849518,144.98986
558,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
559,Balaclava Railway Station (Balaclava),-37.869488,144.993512
560,Burnley Railway Station (Burnley),-37.82756,145.007555
561,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
562,Burnley Railway Station (Burnley),-37.82756,145.007555
563,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
564,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
565,Bell Railway Station (Preston),-37.745562,145.000155
566,Parliament Railway Station (Melbourne City),-37.811054,144.972911
567,South Yarra Railway Station (South Yarra),-37.838449,144.992342
568,Macaulay Railway Station (North Melbourne),-37.794267,144.936166
569,West Footscray Railway Station (West Footscray),-37.801803,144.883985
570,South Yarra Railway Station (South Yarra),-37.838449,144.992342
571,Jewell Railway Station (Brunswick),-37.774987,144.958717
572,Prahran Railway Station (Prahran),-37.849518,144.98986
573,Windsor Railway Station (Windsor),-37.856053,144.992035
574,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
575,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
576,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
577,Balaclava Railway Station (Balaclava),-37.869488,144.993512
578,Flemington Bridge Railway Station (North Melbourne),-37.78814,144.939323
579,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
580,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
581,Balaclava Railway Station (Balaclava),-37.869488,144.993512
582,Windsor Railway Station (Windsor),-37.856053,144.992035
583,Northcote Railway Station (Northcote),-37.769865,144.995277
584,Middle Footscray Railway Station (Footscray),-37.802505,144.891472
585,Richmond Railway Station (Richmond),-37.824074,144.990164
586,Parliament Railway Station (Melbourne City),-37.811054,144.972911
587,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
588,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
589,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
590,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
591,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
592,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
593,South Yarra Railway Station (South Yarra),-37.838449,144.992342
594,North Richmond Railway Station (Richmond),-37.810398,144.9925
595,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
596,Parliament Railway Station (Melbourne City),-37.811054,144.972911
597,Parliament Railway Station (Melbourne City),-37.811054,144.972911
598,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
599,Balaclava Railway Station (Balaclava),-37.869488,144.993512
600,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
601,West Richmond Railway Station (Richmond),-37.814949,144.991423
602,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
603,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
604,Prahran Railway Station (Prahran),-37.849518,144.98986
605,South Yarra Railway Station (South Yarra),-37.838449,144.992342
606,Balaclava Railway Station (Balaclava),-37.869488,144.993512
607,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
608,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
609,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
610,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
611,West Richmond Railway Station (Richmond),-37.814949,144.991423
612,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
613,East Richmond Railway Station (Richmond),-37.8264,144.997066
614,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
615,South Yarra Railway Station (South Yarra),-37.838449,144.992342
616,North Melbourne Railway Station (West Melbourne),-37.807419,144.94257
617,North Richmond Railway Station (Richmond),-37.810398,144.9925
618,South Yarra Railway Station (South Yarra),-37.838449,144.992342
619,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
620,Windsor Railway Station (Windsor),-37.856053,144.992035
621,South Yarra Railway Station (South Yarra),-37.838449,144.992342
622,Windsor Railway Station (Windsor),-37.856053,144.992035
623,Royal Park Railway Station (Parkville),-37.781193,144.952301
624,Prahran Railway Station (Prahran),-37.849518,144.98986
625,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
626,Clifton Hill Railway Station (Clifton Hill),-37.788657,144.995417
627,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
628,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
629,Windsor Railway Station (Windsor),-37.856053,144.992035
630,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
631,Prahran Railway Station (Prahran),-37.849518,144.98986
632,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
633,West Richmond Railway Station (Richmond),-37.814949,144.991423
634,Parliament Railway Station (Melbourne City),-37.811054,144.972911
635,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
636,Heyington Railway Station (Toorak),-37.834672,145.022635
637,South Yarra Railway Station (South Yarra),-37.838449,144.992342
638,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
639,Jolimont-MCG Railway Station (East Melbourne),-37.816527,144.984098
640,Prahran Railway Station (Prahran),-37.849518,144.98986
641,South Yarra Railway Station (South Yarra),-37.838449,144.992342
642,Windsor Railway Station (Windsor),-37.856053,144.992035
643,North Williamstown Railway Station (Williamstown),-37.857333,144.889069
644,Southern Cross Railway Station (Melbourne City),-37.817936,144.951411
645,Balaclava Railway Station (Balaclava),-37.869488,144.993512
646,Burnley Railway Station (Burnley),-37.82756,145.007555
647,Rushall Railway Station (Fitzroy North),-37.783217,144.992407
648,Ascot Vale Railway Station (Ascot Vale),-37.775306,144.921821
649,Victoria Park Railway Station (Abbotsford),-37.799158,144.994451
650,Tottenham Railway Station (West Footscray),-37.799251,144.862945
651,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
652,Tottenham Railway Station (West Footscray),-37.799251,144.862945
653,Collingwood Railway Station (Abbotsford),-37.804526,144.99375
654,Armadale Railway Station (Armadale),-37.856452,145.019326
655,Flinders Street Railway Station (Melbourne City),-37.818305,144.966964
656,Prahran Railway Station (Prahran),-37.849518,144.98986
657,Jewell Railway Station (Brunswick),-37.774987,144.958717
658,Windsor Railway Station (Windsor),-37.856053,144.992035
659,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
660,Elsternwick Railway Station (Elsternwick),-37.884753,145.000898
661,West Richmond Railway Station (Richmond),-37.814949,144.991423
662,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
663,Williamstown Beach Railway Station (Williamstown),-37.863982,144.894484
664,Ripponlea Railway Station (Ripponlea),-37.875906,144.995237
665,Melbourne Central Railway Station (Melbourne City),-37.809939,144.962594
